filename,x1,y1,x2,y2,confidence,class_id,class_name
MFDC9249.JPG,1564.25390625,1328.072509765625,1608.006591796875,1489.8446044921875,0.7824048399925232,1,Human
MFDC9249.JPG,1553.4364013671875,1324.65966796875,1614.09375,1499.514892578125,0.5235899090766907,1,Human
MFDC9250.JPG,3381.2724609375,1668.4779052734375,3439.3681640625,1919.6136474609375,0.9763546586036682,1,Human
MFDC9250.JPG,3467.331298828125,1783.29541015625,3529.17919921875,1991.1182861328125,0.9135546684265137,1,Human
MFDC9250.JPG,1221.69482421875,1271.75439453125,1260.6578369140625,1381.68505859375,0.8740334510803223,1,Human
MFDC9250.JPG,1112.422607421875,1277.798828125,1150.79345703125,1368.025146484375,0.7982016801834106,1,Human
MFDC9250.JPG,2644.3955078125,1617.749267578125,2712.406005859375,1829.0654296875,0.7838415503501892,1,Human
MFDC9250.JPG,3583.76806640625,1665.93505859375,3659.06689453125,1889.7906494140625,0.7825389504432678,1,Human
MFDC9250.JPG,2288.98974609375,1640.919921875,2344.44287109375,1775.4412841796875,0.7650963068008423,1,Human
MFDC9250.JPG,2275.144775390625,1644.7684326171875,2321.231689453125,1765.934814453125,0.6360880732536316,1,Human
MFDC9250.JPG,1985.005126953125,1544.68798828125,2013.547607421875,1595.931884765625,0.3099137842655182,1,Human
MFDC9250.JPG,2602.169677734375,1704.76025390625,2634.589599609375,1829.0379638671875,0.27441874146461487,1,Human
MFDC9250.JPG,2151.24267578125,1619.4013671875,2214.263916015625,1756.8919677734375,0.2692127227783203,1,Human
MFDC9251.JPG,3276.577880859375,1598.114501953125,3369.421142578125,1678.191650390625,0.7372720241546631,0,Boat
MFDC9251.JPG,44.49246597290039,1058.6563720703125,76.32779693603516,1141.380126953125,0.6099874377250671,1,Human
MFDC9251.JPG,391.4677734375,1163.646240234375,411.9009704589844,1204.6849365234375,0.38898468017578125,1,Human
MFDC9252.JPG,1868.041259765625,1283.919921875,1883.8787841796875,1331.4266357421875,0.8260968327522278,1,Human
MFDC9252.JPG,1957.1953125,1369.950439453125,1996.0869140625,1488.819580078125,0.6196110844612122,1,Human
MFDC9252.JPG,3645.5654296875,1633.5640869140625,3679.007080078125,1713.8624267578125,0.5584827065467834,1,Human
MFDC9252.JPG,866.8310546875,1287.144775390625,914.0182495117188,1354.1273193359375,0.47326159477233887,0,Boat
MFDC9252.JPG,3305.59130859375,1586.8626708984375,3341.103515625,1664.4927978515625,0.44447994232177734,1,Human
MFDC9252.JPG,341.77398681640625,1071.5333251953125,363.0546569824219,1120.6370849609375,0.4210411310195923,1,Human
MFDC9252.JPG,1904.98095703125,1371.544677734375,1946.697509765625,1487.923828125,0.4194803237915039,1,Human
MFDC9252.JPG,3211.106689453125,1365.3428955078125,3248.14453125,1459.7388916015625,0.39222514629364014,1,Human
MFDC9252.JPG,3091.96435546875,1132.067626953125,3119.830078125,1210.2784423828125,0.28590962290763855,1,Human
MFDC9252.JPG,1528.965576171875,1384.613525390625,1577.2677001953125,1470.56884765625,0.27843621373176575,1,Human
MFDC9252.JPG,485.0294494628906,1062.7010498046875,515.4376831054688,1108.688720703125,0.27336385846138,2,People
MFDC9253.JPG,364.88909912109375,1330.6431884765625,415.5303955078125,1479.194091796875,0.9415712356567383,1,Human
MFDC9253.JPG,145.92723083496094,1289.687255859375,199.63284301757812,1451.800048828125,0.7353628873825073,1,Human
MFDC9253.JPG,1927.5340576171875,1413.755126953125,1963.1634521484375,1503.722900390625,0.7128792405128479,1,Human
MFDC9253.JPG,73.56976318359375,1332.897216796875,125.8967056274414,1446.65185546875,0.6343633532524109,1,Human
MFDC9253.JPG,1829.9290771484375,1393.2952880859375,1867.4671630859375,1493.614013671875,0.5953181385993958,1,Human
MFDC9253.JPG,3396.27392578125,1657.579833984375,3422.115966796875,1715.287353515625,0.5921723246574402,1,Human
MFDC9253.JPG,301.468994140625,1131.6767578125,382.4998474121094,1212.2373046875,0.520968496799469,0,Boat
MFDC9253.JPG,1120.3970947265625,1320.2469482421875,1150.2308349609375,1369.3056640625,0.5030226707458496,1,Human
MFDC9253.JPG,689.3391723632812,1166.5736083984375,719.5016479492188,1209.9007568359375,0.4500640034675598,1,Human
MFDC9253.JPG,981.9965209960938,1127.470947265625,1012.1023559570312,1194.9698486328125,0.4245970547199249,1,Human
MFDC9253.JPG,1823.849853515625,1392.6326904296875,1867.320556640625,1551.34130859375,0.3850804567337036,1,Human
MFDC9253.JPG,163.42799377441406,1202.3819580078125,189.73837280273438,1268.7086181640625,0.38171762228012085,1,Human
MFDC9253.JPG,2913.573486328125,1615.0577392578125,2956.2626953125,1694.0794677734375,0.34700480103492737,1,Human
MFDC9253.JPG,2648.438232421875,1700.70703125,2689.66259765625,1828.05029296875,0.33736246824264526,1,Human
MFDC9253.JPG,140.44021606445312,1109.250732421875,161.67184448242188,1144.0166015625,0.321817547082901,1,Human
MFDC9253.JPG,2155.283447265625,1443.11962890625,2189.684326171875,1546.3450927734375,0.3189330995082855,1,Human
MFDC9253.JPG,333.7189025878906,1139.3416748046875,383.45794677734375,1212.074462890625,0.28030461072921753,0,Boat
MFDC9253.JPG,21.46080780029297,1090.4649658203125,55.81585693359375,1185.4791259765625,0.27418410778045654,1,Human
MFDC9253.JPG,2033.2591552734375,1417.5120849609375,2066.597412109375,1474.73291015625,0.2578709125518799,1,Human
MFDC9254.JPG,416.7115173339844,1148.076416015625,448.2411804199219,1237.71875,0.913087010383606,1,Human
MFDC9254.JPG,1092.2025146484375,1250.277587890625,1123.349853515625,1353.96142578125,0.8689194321632385,1,Human
MFDC9254.JPG,2238.7119140625,1255.330078125,2268.765869140625,1333.15283203125,0.8153631091117859,1,Human
MFDC9254.JPG,1365.0621337890625,1313.4361572265625,1385.8612060546875,1363.602294921875,0.7701646685600281,1,Human
MFDC9254.JPG,3297.5400390625,1733.75390625,3342.01123046875,1822.5531005859375,0.7357586026191711,1,Human
MFDC9254.JPG,381.4451599121094,1795.904296875,500.38800048828125,2011.310302734375,0.7249582409858704,1,Human
MFDC9254.JPG,2034.2647705078125,1518.856201171875,2075.138916015625,1608.753662109375,0.67174232006073,1,Human
MFDC9254.JPG,991.2784423828125,1255.8887939453125,1017.4330444335938,1350.4920654296875,0.6196721792221069,1,Human
MFDC9254.JPG,1258.03125,1339.1807861328125,1296.662109375,1479.71484375,0.600109338760376,1,Human
MFDC9254.JPG,979.5181884765625,1273.918212890625,1002.47412109375,1358.6409912109375,0.5581585168838501,1,Human
MFDC9254.JPG,335.8436279296875,1131.42822265625,377.17254638671875,1210.5494384765625,0.5353981256484985,2,People
MFDC9254.JPG,2114.291748046875,1506.724365234375,2169.69287109375,1616.2998046875,0.5202834606170654,1,Human
MFDC9254.JPG,1148.3309326171875,1234.55029296875,1179.34130859375,1316.65478515625,0.5081125497817993,1,Human
